user_id,churned,days_since_last_trip,days_since_last_session,trips_last_7d,trips_last_30d,trips_last_60d,trips_last_90d,monetary_total,monetary_avg,trips_lifetime,monetary_last_30d,rfm_recency_score,rfm_frequency_score,rfm_monetary_score,rfm_combined_score,avg_trip_duration,avg_fare,avg_surge,tip_rate,peak_hour_rate,weekend_ratio,rainy_ride_ratio,preferred_payment_encoded,avg_driver_rating_received,session_last_30d,session_last_60d,avg_time_on_app,avg_pages_visited,session_conversation_rate,engagement_score,account_age_days,activity_trend_30d,unique_active_days,was_referred,avg_rating_given,loyalty_encoded,city_encoded
R01005,0,14,0.0,0,2,3,4,375.98,18.8,20,50.09,3,3,3,3.0,28.9,15.07,1.18,0.35,0.5,0.55,0.1,0,4.205,6.0,6.0,343.67,3.0,0.17,6.94,286,0.5,20,0,4.4,1,1
R01006,0,19,0.0,0,1,3,3,322.2,16.96,19,6.75,2,2,2,2.0,36.21,14.51,1.13,0.26,0.26,0.47,0.21,0,4.289,12.0,12.0,65.83,2.17,0.25,4.97,206,-0.33,19,0,4.6,0,2
R01007,0,60,0.0,0,0,0,3,295.7,21.12,14,0.0,1,1,2,1.33,34.29,15.68,1.21,0.21,0.29,0.21,0.29,0,4.243,8.0,8.0,41.88,2.75,0.0,4.76,592,0.0,14,1,5.0,1,0
R01008,0,1,0.0,1,3,3,6,376.33,17.92,21,43.891000000000005,5,4,3,4.0,28.81,15.06,1.12,0.29,0.62,0.24,0.19,0,4.31,2.0,2.0,18.0,3.5,0.0,4.16,625,3.0,21,1,5.0,1,1
R01009,1,6,0.0,1,4,6,7,447.71,21.32,21,63.945,4,5,4,4.33,37.95,16.96,1.19,0.19,0.38,0.33,0.33,0,4.076,3.0,3.0,83.33,3.0,0.0,5.53,344,0.67,20,0,4.8,1,2
R01010,0,6,0.0,1,4,5,6,354.42,16.88,21,48.69,4,5,3,4.0,36.95,14.82,1.07,0.43,0.43,0.33,0.19,0,4.1,6.0,6.0,59.5,2.17,0.33,4.87,353,1.5,21,0,5.0,0,1
R01011,0,4,0.0,1,1,4,7,408.54,17.02,24,19.356,5,2,4,3.67,34.96,14.71,1.1,0.5,0.46,0.33,0.12,0,4.138,3.0,3.0,72.0,3.33,0.0,5.48,329,-0.5,22,0,4.5,0,1
R01012,0,7,0.0,0,2,4,6,317.12,16.69,19,24.41,4,3,2,3.0,30.89,15.05,1.1,0.26,0.21,0.37,0.21,0,4.326,2.0,2.0,17.0,1.5,0.0,3.28,361,0.0,19,0,4.5,0,0
R01013,0,21,0.0,0,1,6,7,391.63,18.65,21,8.53,2,2,3,2.33,32.38,15.22,1.17,0.33,0.19,0.14,0.19,0,4.329,5.0,5.0,36.6,1.8,0.0,4.2,581,-0.67,19,1,3.8,0,0
R01014,0,17,0.0,0,1,3,3,374.42,19.71,19,46.146,2,2,3,2.33,37.63,16.82,1.12,0.21,0.16,0.21,0.16,0,4.184,5.0,5.0,90.0,3.0,0.2,5.6,538,-0.33,19,1,3.6,0,0
R01015,0,23,0.0,0,1,2,8,517.86,21.58,24,14.85,2,2,5,3.0,34.0,16.4,1.19,0.46,0.58,0.25,0.17,0,4.096,7.0,7.0,259.29,2.14,0.14,6.32,686,0.0,22,0,4.7,0,1
R01016,0,2,0.0,1,2,5,9,347.98,15.13,23,30.092,5,3,3,3.67,34.61,12.48,1.11,0.35,0.48,0.26,0.3,0,4.217,6.0,6.0,111.5,3.33,0.17,5.92,715,-0.25,23,0,4.8,0,1
R01017,0,16,0.0,0,2,2,2,291.47,20.82,14,32.977000000000004,3,3,1,2.33,34.43,16.92,1.12,0.43,0.36,0.21,0.07,0,4.214,3.0,3.0,54.67,2.0,0.0,4.7,399,2.0,14,0,3.7,0,1
R01018,0,3,0.0,1,2,4,6,422.72,24.87,17,28.671999999999997,5,3,4,4.0,34.06,18.13,1.21,0.35,0.06,0.18,0.24,0,4.294,8.0,8.0,71.75,3.0,0.0,5.38,703,0.0,17,0,4.4,1,0
R01019,0,6,0.0,1,2,4,6,275.62,13.78,20,36.370000000000005,4,3,1,2.67,32.8,12.08,1.08,0.3,0.3,0.2,0.1,0,4.16,6.0,6.0,44.33,2.83,0.0,4.84,526,0.0,20,1,4.6,0,0
R01020,0,15,0.0,0,1,2,3,301.07,14.34,21,16.29,3,2,2,2.33,32.1,13.48,1.04,0.14,0.38,0.38,0.14,0,4.024,10.0,10.0,92.8,2.3,0.2,5.37,576,0.0,21,1,4.6,0,1
R01022,0,4,0.0,1,1,6,6,340.37,18.91,18,18.51,5,2,2,3.0,28.39,15.83,1.13,0.39,0.22,0.44,0.06,0,4.161,3.0,3.0,45.0,4.0,0.0,5.2,387,-0.67,17,0,4.5,0,0
R01023,0,4,0.0,1,3,4,5,567.94,21.84,26,46.54,5,4,5,4.67,33.81,16.26,1.18,0.5,0.23,0.19,0.15,0,4.158,2.0,2.0,26.5,2.5,0.5,4.21,364,1.0,25,1,4.7,2,2
R01024,0,55,0.0,0,0,1,3,286.47,16.85,17,0.0,1,1,1,1.0,39.53,13.88,1.15,0.12,0.35,0.18,0.29,0,4.324,2.0,2.0,95.0,2.0,0.0,5.25,664,-0.5,16,0,4.6,1,0
R01025,0,11,0.0,0,4,7,11,385.36,19.27,20,66.31,3,5,3,3.67,35.85,15.75,1.16,0.25,0.6,0.3,0.2,0,4.16,3.0,3.0,26.67,2.33,0.33,4.15,312,0.25,20,1,5.0,1,1
R01027,0,3,0.0,1,1,5,10,339.87,15.45,22,25.846,5,2,2,3.0,26.59,13.66,1.07,0.41,0.23,0.41,0.05,0,4.205,3.0,3.0,34.67,3.0,0.0,4.65,162,-0.6,20,1,3.9,0,0
R01028,0,35,0.0,0,0,2,4,323.17,20.2,16,0.0,1,1,2,1.33,27.81,16.54,1.14,0.44,0.38,0.62,0.38,0,4.306,4.0,4.0,69.0,2.5,0.0,5.16,599,-0.67,16,0,4.8,0,1
R01030,1,4,0.0,1,3,5,7,465.07,22.15,21,63.581,5,4,5,4.67,33.57,17.27,1.19,0.38,0.33,0.1,0.14,0,4.338,6.0,6.0,140.33,2.83,0.0,5.99,532,0.33,21,0,4.7,0,0
R01031,0,1,0.0,1,2,3,5,399.83,18.17,22,27.869999999999997,5,3,4,4.0,34.68,14.95,1.09,0.27,0.23,0.32,0.05,0,4.495,8.0,8.0,66.12,3.25,0.0,5.37,705,0.5,22,1,5.0,0,0
R01032,0,14,0.0,0,1,2,2,331.42,15.78,21,17.330000000000002,3,2,2,2.33,34.67,14.55,1.06,0.24,0.29,0.29,0.1,0,4.171,5.0,5.0,17.6,3.6,0.2,4.16,504,0.0,19,1,4.7,1,1
R01033,0,4,0.0,1,1,2,2,283.16,17.7,16,75.76,5,2,1,2.67,32.88,14.45,1.11,0.25,0.25,0.44,0.25,0,4.212,8.0,8.0,163.25,3.25,0.12,6.28,712,0.0,16,1,4.7,0,0
R01035,1,33,0.0,0,0,2,3,386.14,18.39,21,0.0,1,1,3,1.67,34.81,14.18,1.2,0.19,0.43,0.14,0.14,0,4.181,4.0,4.0,27.75,3.5,0.0,4.59,96,-0.67,20,0,4.6,1,1
R01036,0,1,0.0,1,3,4,4,303.62,16.87,18,39.730000000000004,5,4,2,3.67,26.28,14.39,1.12,0.72,0.28,0.22,0.22,0,4.539,2.0,2.0,92.0,4.5,0.5,6.03,452,1.0,18,0,4.9,2,0
R01038,0,35,0.0,0,0,2,5,634.98,21.9,29,0.0,1,1,5,2.33,34.34,17.14,1.21,0.31,0.28,0.24,0.38,0,4.193,3.0,3.0,73.33,1.67,0.0,4.82,640,-0.67,29,0,5.0,0,0
R01039,0,34,0.0,0,0,1,4,336.16,18.68,18,0.0,1,1,2,1.33,28.39,15.73,1.13,0.22,0.44,0.39,0.06,0,4.228,3.0,3.0,99.33,3.67,0.0,5.9,123,-0.5,18,0,4.5,0,2
R01040,1,46,0.0,0,0,2,5,391.98,18.67,21,0.0,1,1,3,1.67,31.81,16.29,1.1,0.29,0.19,0.38,0.1,0,4.376,5.0,5.0,55.8,2.8,0.2,5.06,254,-0.67,19,0,5.0,0,2
R01041,0,15,0.0,0,2,3,6,235.05,15.67,15,22.46,3,3,1,2.33,37.53,13.28,1.12,0.33,0.27,0.13,0.2,0,4.273,4.0,4.0,129.5,2.0,0.0,5.56,181,0.5,14,0,4.1,0,2
R01042,0,6,0.0,1,5,7,11,451.1,18.04,25,106.2,4,5,4,4.33,34.12,14.95,1.13,0.4,0.2,0.2,0.2,0,4.036,3.0,3.0,5.67,3.0,0.33,2.89,434,1.0,25,0,4.0,0,0
R01043,0,20,0.0,0,2,4,6,389.21,16.22,24,24.11,2,3,3,2.67,42.46,13.2,1.17,0.33,0.42,0.29,0.25,0,3.921,9.0,9.0,105.78,3.44,0.11,5.9,445,0.0,22,1,5.0,0,1
R01044,1,2,0.0,1,4,4,6,322.91,17.0,19,66.52,5,5,2,4.0,33.63,14.87,1.05,0.37,0.16,0.42,0.05,0,4.253,6.0,6.0,116.83,3.33,0.0,5.97,357,4.0,19,0,4.5,0,0
R01045,1,30,0.0,0,0,2,3,349.26,21.83,16,0.0,1,1,3,1.67,36.31,16.91,1.16,0.31,0.25,0.25,0.12,0,3.975,6.0,6.0,93.0,3.33,0.0,5.74,167,-0.67,16,0,3.7,1,2
R01046,0,2,0.0,1,3,5,8,513.81,22.34,23,47.815,5,4,5,4.67,31.7,17.99,1.16,0.17,0.52,0.35,0.22,0,4.183,2.0,2.0,24.5,3.5,0.0,4.46,71,0.33,21,0,4.0,1,2
R01047,0,4,0.0,1,2,3,3,284.81,16.75,17,41.56,5,3,1,3.0,29.0,14.56,1.11,0.29,0.53,0.29,0.18,0,4.294,3.0,3.0,58.33,3.33,0.0,5.27,103,0.5,17,0,5.0,1,0
R01048,0,2,0.0,1,1,3,3,195.07,13.93,14,9.47,5,2,1,2.67,24.07,12.35,1.07,0.43,0.21,0.43,0.07,0,4.071,1.0,1.0,159.0,1.0,0.0,5.08,193,-0.33,13,1,5.0,1,2
R01049,0,25,0.0,0,1,3,5,364.73,21.45,17,10.41,2,2,3,2.33,33.94,15.89,1.22,0.29,0.29,0.18,0.47,0,4.271,1.0,1.0,13.0,5.0,0.0,4.19,345,-0.33,17,0,3.7,1,2
R01050,0,0,0.0,2,3,9,12,415.14,15.97,26,57.952,5,4,4,4.33,32.46,14.21,1.08,0.19,0.42,0.23,0.12,0,4.058,8.0,8.0,57.38,1.38,0.0,4.38,522,-0.43,25,0,4.1,0,1
R01051,0,67,0.0,0,0,0,3,249.46,17.82,14,0.0,1,1,1,1.0,33.64,14.27,1.15,0.21,0.21,0.29,0.14,0,3.929,4.0,4.0,19.75,2.5,0.0,3.92,289,0.0,14,0,4.8,1,0
R01052,0,2,0.0,1,2,5,6,267.1,14.84,18,29.893,5,3,1,3.0,28.33,13.57,1.06,0.33,0.17,0.17,0.17,0,4.306,5.0,5.0,52.4,4.2,0.2,5.4,506,-0.25,18,0,5.0,0,2
R01053,0,14,0.0,0,2,3,4,365.64,19.24,19,54.282000000000004,3,3,3,3.0,31.74,15.95,1.15,0.26,0.63,0.21,0.32,0,4.126,7.0,7.0,14.43,3.14,0.14,3.84,671,0.5,19,0,5.0,1,1
R01054,0,2,0.0,1,2,5,9,571.04,19.03,30,34.635,5,3,5,4.33,29.67,15.92,1.13,0.23,0.1,0.27,0.2,0,4.15,6.0,6.0,99.83,3.17,0.17,5.76,569,-0.25,28,0,5.0,0,2
R01055,0,1,0.0,1,4,5,7,322.8,16.14,20,74.412,5,5,2,4.0,29.6,13.89,1.12,0.45,0.15,0.3,0.15,0,4.185,3.0,3.0,263.0,1.67,0.67,6.09,66,1.5,20,0,3.8,0,2
R01056,0,0,0.0,1,1,4,6,385.2,21.4,18,18.93,5,2,3,3.33,30.89,16.47,1.23,0.28,0.61,0.5,0.28,0,4.378,7.0,7.0,46.71,2.43,0.14,4.74,156,-0.5,17,1,4.1,1,1
R01057,0,22,0.0,0,1,1,1,358.71,18.88,19,36.873000000000005,2,2,3,2.33,29.32,13.83,1.24,0.11,0.37,0.42,0.32,0,4.226,1.0,1.0,9.0,3.0,0.0,3.33,175,1.0,18,0,4.1,0,2
R01058,0,2,0.0,1,2,4,4,401.5,19.12,21,20.6,5,3,4,4.0,32.14,16.15,1.09,0.48,0.33,0.24,0.14,0,4.305,5.0,5.0,32.2,3.0,0.0,4.58,557,0.0,21,1,4.4,0,2
R01059,0,87,0.0,0,0,0,1,320.17,17.79,18,0.0,1,1,2,1.33,31.89,14.81,1.11,0.28,0.39,0.28,0.11,0,4.172,3.0,3.0,49.33,4.0,0.0,5.29,69,0.0,17,1,4.9,1,1
R01060,0,37,0.0,0,0,1,1,587.35,26.7,22,0.0,1,1,5,2.33,30.82,19.21,1.25,0.59,0.27,0.41,0.32,0,4.273,1.0,1.0,0.0,1.0,1.0,0.0,473,-0.5,22,0,4.5,3,1
R01061,0,33,0.0,0,0,5,7,351.31,20.67,17,0.0,1,1,3,1.67,34.29,15.88,1.24,0.35,0.65,0.35,0.29,0,4.029,14.0,14.0,112.93,3.07,0.07,5.85,455,-0.83,17,1,4.7,1,1
R01062,0,14,0.0,0,1,1,2,393.07,19.65,20,12.95,3,2,3,2.67,30.75,16.44,1.12,0.25,0.5,0.4,0.15,0,4.23,3.0,3.0,90.0,3.0,0.0,5.6,243,1.0,20,0,3.3,0,1
R01063,0,40,0.0,0,0,2,4,389.06,21.61,18,0.0,1,1,3,1.67,36.0,15.84,1.21,0.22,0.22,0.17,0.17,0,4.133,5.0,5.0,439.8,1.6,0.0,6.56,101,-0.67,18,0,4.8,0,0
R01064,0,15,0.0,0,2,2,3,336.55,19.8,17,33.45,3,3,2,2.67,23.71,15.97,1.16,0.35,0.24,0.35,0.18,0,4.047,7.0,7.0,25.71,2.43,0.0,4.15,388,2.0,17,1,4.8,0,2
R01065,0,9,0.0,0,3,5,6,370.19,17.63,21,46.54,4,4,3,3.67,27.48,14.91,1.11,0.52,0.43,0.19,0.14,0,4.133,6.0,6.0,21.67,2.67,0.33,4.08,727,0.33,21,0,4.4,2,0
R01066,0,10,0.0,0,3,3,8,470.32,18.81,25,45.096,3,4,5,4.0,29.52,15.82,1.14,0.32,0.56,0.32,0.36,0,3.988,4.0,4.0,279.5,3.5,0.0,6.89,649,3.0,25,1,5.0,0,1
R01069,0,4,0.0,1,1,3,6,477.26,19.09,25,10.42,5,2,5,4.0,34.96,14.8,1.18,0.6,0.32,0.2,0.24,0,4.184,3.0,3.0,86.0,3.33,0.33,5.66,529,-0.33,25,1,4.4,3,0
R01070,0,1,0.0,3,3,5,6,382.1,16.61,23,64.221,5,4,3,4.0,26.04,14.53,1.1,0.26,0.26,0.09,0.13,0,4.265,7.0,7.0,44.43,3.86,0.43,5.15,514,0.33,22,1,4.2,0,0
R01071,0,8,0.0,0,3,4,7,568.84,22.75,25,45.211,4,4,5,4.33,35.72,17.36,1.22,0.24,0.24,0.36,0.12,0,3.828,5.0,5.0,66.4,2.8,0.2,5.23,600,1.0,22,0,4.6,0,0
R01072,0,4,0.0,1,1,3,5,313.25,14.92,21,21.32,5,2,2,3.0,36.19,13.09,1.09,0.33,0.24,0.24,0.1,0,4.219,3.0,3.0,38.67,3.67,0.0,4.96,170,-0.33,21,0,5.0,0,0
R01073,0,37,0.0,0,0,1,5,350.34,20.61,17,0.0,1,1,3,1.67,31.88,16.45,1.14,0.53,0.35,0.12,0.12,0,4.335,1.0,1.0,971.0,1.0,0.0,6.88,65,-0.5,17,0,4.2,1,2
R01075,1,8,0.0,0,3,5,7,367.61,19.35,19,82.316,4,4,3,3.67,27.74,15.54,1.16,0.26,0.16,0.37,0.32,0,3.937,4.0,4.0,48.25,2.75,0.0,4.9,282,0.33,19,0,4.5,0,2
R01076,0,11,0.0,0,1,1,2,315.6,19.72,16,20.9,3,2,2,2.33,27.19,15.08,1.17,0.25,0.5,0.25,0.19,0,4.394,7.0,7.0,180.43,3.71,0.0,6.51,577,1.0,16,1,4.7,0,1
R01077,1,9,0.0,0,2,3,3,205.45,15.8,13,30.787999999999997,4,3,1,2.67,30.38,13.4,1.14,0.38,0.0,0.31,0.15,0,4.338,5.0,5.0,57.2,2.4,0.0,4.93,382,0.5,13,0,4.3,0,2
R01079,0,17,0.0,0,3,7,9,406.06,18.46,22,95.14,2,4,4,3.33,35.18,15.06,1.14,0.45,0.45,0.14,0.18,0,4.186,2.0,2.0,79.0,3.5,0.5,5.63,645,-0.2,19,0,3.9,0,1
R01080,0,61,0.0,0,0,0,3,406.29,20.31,20,0.0,1,1,4,2.0,29.9,15.79,1.18,0.2,0.3,0.2,0.3,0,4.29,11.0,11.0,116.45,2.91,0.18,5.83,312,0.0,19,0,4.4,0,2
R01082,1,28,0.0,0,1,5,9,472.87,18.19,26,35.455,2,2,5,3.0,33.38,15.09,1.14,0.35,0.23,0.31,0.19,0,4.073,5.0,5.0,34.0,2.4,0.0,4.41,102,-0.6,26,1,4.0,0,2
R01083,0,4,0.0,1,5,5,7,378.45,22.26,17,149.23400000000004,5,5,3,4.33,29.41,16.62,1.23,0.29,0.41,0.24,0.18,0,4.306,3.0,3.0,10.67,3.33,0.0,3.6,702,5.0,16,0,4.3,0,1
R01084,0,35,0.0,0,0,3,3,247.44,17.67,14,0.0,1,1,1,1.0,31.21,15.05,1.09,0.5,0.36,0.43,0.07,0,4.114,4.0,4.0,336.75,2.75,0.25,6.83,66,-0.75,13,0,4.1,0,2
R01086,0,41,0.0,0,0,1,1,320.83,18.87,17,0.0,1,1,2,1.33,35.35,14.89,1.21,0.47,0.12,0.18,0.24,0,4.276,4.0,4.0,101.5,4.5,0.25,6.13,313,-0.5,16,1,5.0,2,2
R01087,1,23,0.0,0,1,2,4,318.75,15.18,21,10.48,2,2,2,2.0,33.67,13.16,1.1,0.38,0.33,0.19,0.14,0,4.167,4.0,4.0,27.0,3.0,0.0,4.41,556,0.0,18,0,4.0,0,2
R01088,0,1,0.0,2,3,4,7,545.45,20.2,27,92.107,5,4,5,4.67,24.78,16.2,1.16,0.37,0.67,0.37,0.19,0,4.074,6.0,6.0,41.33,2.83,0.33,4.77,174,1.0,27,1,5.0,1,1
R01089,0,54,0.0,0,0,1,2,385.69,21.43,18,0.0,1,1,3,1.67,37.0,16.73,1.13,0.5,0.44,0.39,0.22,0,4.117,6.0,6.0,123.67,3.17,0.33,5.97,586,-0.5,18,0,4.8,0,0
R01090,0,7,0.0,0,2,2,2,341.86,17.09,20,20.05,4,3,2,3.0,30.75,15.12,1.1,0.15,0.15,0.2,0.15,0,3.8,1.0,1.0,9.0,5.0,0.0,3.83,313,2.0,19,0,3.8,0,0
R01091,0,29,0.0,0,1,2,5,425.22,19.33,22,17.3,2,2,4,2.67,40.59,16.3,1.15,0.09,0.23,0.41,0.0,0,4.236,3.0,3.0,178.0,2.33,0.0,6.03,235,0.0,21,0,4.2,1,0
R01092,0,5,0.0,1,3,4,5,241.49,15.09,16,41.364,4,4,1,3.0,28.5,13.66,1.08,0.19,0.31,0.38,0.06,0,4.056,5.0,5.0,178.6,2.8,0.0,6.22,663,1.0,15,1,5.0,0,1
R01093,0,5,0.0,1,1,3,3,289.46,20.68,14,10.58,4,2,1,2.33,32.79,16.8,1.15,0.36,0.79,0.36,0.14,0,4.257,2.0,2.0,22.5,4.0,0.0,4.51,100,-0.33,14,1,4.8,0,1
R01094,0,10,0.0,0,1,2,2,284.67,18.98,15,22.74,3,2,1,2.0,34.8,14.43,1.23,0.13,0.2,0.47,0.13,0,4.3,2.0,2.0,252.5,3.0,0.0,6.63,291,0.0,15,0,4.5,0,0
R01095,0,37,0.0,0,0,1,2,440.39,27.52,16,0.0,1,1,4,2.0,27.38,19.26,1.28,0.19,0.06,0.06,0.12,0,4.444,5.0,5.0,276.0,3.2,0.0,6.78,180,-0.5,16,0,4.9,0,0
R01096,0,50,0.0,0,0,2,8,388.36,19.42,20,0.0,1,1,3,1.67,29.75,15.94,1.14,0.4,0.3,0.5,0.15,0,4.15,3.0,3.0,100.0,2.67,0.0,5.59,65,-0.67,20,0,4.9,0,2
R01097,1,9,0.0,0,2,2,3,286.72,19.11,15,53.846,4,3,1,2.67,31.67,15.67,1.16,0.33,0.27,0.33,0.33,0,4.213,3.0,3.0,38.67,3.33,0.0,4.87,468,2.0,15,1,4.9,0,0
R01098,0,67,0.0,0,0,0,5,433.1,18.83,23,0.0,1,1,4,2.0,26.26,15.78,1.13,0.13,0.52,0.35,0.04,0,4.239,9.0,9.0,54.44,2.78,0.0,5.03,341,0.0,22,0,4.5,1,1
R01099,0,6,0.0,1,2,3,4,338.71,16.94,20,29.18,4,3,2,3.0,36.95,14.77,1.06,0.35,0.2,0.4,0.15,0,4.055,4.0,4.0,25.0,3.5,0.0,4.48,689,0.5,19,1,5.0,0,2
R01100,0,46,0.0,0,0,2,4,560.76,20.77,27,0.0,1,1,5,2.33,27.74,16.71,1.18,0.3,0.3,0.19,0.33,0,4.17,4.0,4.0,43.0,2.25,0.5,4.58,78,-0.67,26,1,5.0,1,0
R01101,0,1,0.0,2,3,5,6,416.08,17.34,24,47.168,5,4,4,4.33,40.0,14.53,1.12,0.33,0.46,0.25,0.17,0,4.179,2.0,2.0,81.0,3.5,0.0,5.65,370,0.33,24,0,4.8,0,1
R01102,0,0,0.0,3,6,8,10,262.26,15.43,17,99.967,5,5,1,3.67,37.18,13.14,1.12,0.29,0.24,0.18,0.18,0,4.335,3.0,3.0,159.0,4.0,0.33,6.46,75,1.33,16,0,4.7,0,0
R01103,0,9,0.0,0,5,7,10,426.91,20.33,21,114.86200000000001,4,5,4,4.33,27.86,16.0,1.15,0.57,0.14,0.38,0.19,0,4.171,3.0,3.0,61.33,2.0,0.0,4.82,540,1.0,21,0,4.9,0,0
R01104,0,3,0.0,1,2,2,2,249.54,16.64,15,30.59,5,3,1,3.0,28.87,13.67,1.1,0.4,0.53,0.33,0.13,0,4.193,5.0,5.0,24.0,1.8,0.2,3.79,475,2.0,15,0,4.1,0,1
R01105,0,0,0.0,2,3,4,6,369.81,19.46,19,41.13,5,4,3,4.0,34.26,14.78,1.23,0.32,0.21,0.26,0.11,0,4.089,5.0,5.0,115.0,2.8,0.0,5.78,649,1.0,19,0,4.3,0,0
R01106,1,11,0.0,0,1,4,5,666.57,25.64,26,30.19,3,2,5,3.33,31.27,17.92,1.3,0.31,0.19,0.27,0.42,0,4.058,7.0,7.0,126.57,2.29,0.0,5.67,111,-0.5,25,1,4.8,1,2
R01107,0,21,0.0,0,2,5,8,450.25,20.47,22,36.08,2,3,4,3.0,30.95,16.55,1.16,0.27,0.27,0.41,0.32,0,4.136,1.0,1.0,401.0,3.0,0.0,7.09,667,-0.25,22,0,3.7,0,0
R01108,0,10,0.0,0,4,7,7,396.93,17.26,23,86.54299999999999,3,5,3,3.67,26.74,14.76,1.12,0.22,0.13,0.22,0.17,0,4.204,3.0,3.0,181.0,1.67,0.0,5.71,240,0.25,22,0,4.8,0,0
R01109,1,2,0.0,1,2,4,5,259.2,15.25,17,25.439999999999998,5,3,1,3.0,34.71,13.55,1.09,0.29,0.41,0.35,0.35,0,4.129,7.0,7.0,58.29,1.71,0.0,4.61,348,0.0,17,0,4.5,1,1
R01110,1,9,0.0,0,1,2,4,164.19,20.52,8,22.464,4,2,1,2.33,31.38,17.06,1.15,0.38,0.62,0.12,0.12,0,4.375,11.0,11.0,59.27,2.91,0.09,5.16,194,0.0,8,0,4.0,0,1
R01111,0,53,0.0,0,0,1,6,275.1,16.18,17,0.0,1,1,1,1.0,38.53,14.14,1.08,0.29,0.24,0.35,0.18,0,4.118,2.0,2.0,16.5,2.5,0.0,3.74,284,-0.5,17,0,4.4,0,1
R01112,0,31,0.0,0,0,3,6,353.71,20.81,17,0.0,1,1,3,1.67,31.18,17.26,1.15,0.35,0.24,0.06,0.12,0,4.335,11.0,11.0,33.82,3.55,0.18,4.8,206,-0.75,17,1,5.0,0,2
R01113,0,45,0.0,0,0,1,3,421.5,19.16,22,0.0,1,1,4,2.0,33.05,16.06,1.15,0.23,0.59,0.27,0.27,0,4.15,5.0,5.0,89.4,2.2,0.0,5.29,508,-0.5,21,1,4.6,1,1
R01114,1,24,0.0,0,1,3,3,200.84,20.08,10,31.296,2,2,1,1.67,25.0,17.52,1.11,0.2,0.7,0.2,0.1,0,4.0,7.0,7.0,47.71,3.0,0.14,4.97,294,-0.33,10,0,4.0,1,1
R01115,0,38,0.0,0,0,1,1,437.97,19.91,22,0.0,1,1,4,2.0,27.32,14.87,1.18,0.14,0.36,0.27,0.14,0,4.236,2.0,2.0,0.5,1.5,0.0,0.56,246,-0.5,22,0,4.4,0,1
R01116,0,11,0.0,0,4,6,8,500.19,21.75,23,89.43,3,5,5,4.33,33.09,15.57,1.21,0.39,0.26,0.17,0.13,0,4.317,5.0,5.0,335.8,2.2,0.0,6.61,176,0.67,23,0,4.7,0,2
R01117,0,10,0.0,0,4,6,8,242.77,16.18,15,90.25,3,5,1,3.0,29.67,13.41,1.11,0.27,0.4,0.13,0.13,0,4.4,4.0,4.0,20.5,3.0,0.0,4.14,295,0.67,14,1,4.7,0,2
R01118,0,57,0.0,0,0,1,4,314.83,17.49,18,0.0,1,1,2,1.33,28.72,15.03,1.09,0.56,0.11,0.28,0.06,0,4.217,6.0,6.0,25.17,3.67,0.0,4.54,517,-0.5,18,0,5.0,3,2
R01119,0,0,0.0,1,3,5,6,492.88,22.4,22,69.313,5,4,5,4.67,33.41,17.3,1.19,0.36,0.18,0.36,0.32,0,4.214,6.0,6.0,45.83,2.67,0.17,4.82,580,0.33,22,0,3.9,1,2
R01120,0,7,0.0,0,2,6,8,435.12,19.78,22,28.16,4,3,4,3.67,33.0,15.94,1.18,0.32,0.27,0.41,0.23,0,4.15,3.0,3.0,19.33,2.67,0.0,3.96,209,-0.4,21,1,4.3,0,0
R01121,0,47,0.0,0,0,4,5,380.34,18.11,21,0.0,1,1,3,1.67,31.14,14.63,1.12,0.57,0.38,0.38,0.19,0,3.995,4.0,4.0,68.25,2.0,1.0,4.92,66,-0.8,21,0,4.2,2,1
R01122,0,18,0.0,0,1,2,2,512.65,20.51,25,12.13,2,2,5,3.0,34.72,15.25,1.25,0.32,0.36,0.44,0.28,0,4.308,6.0,6.0,131.5,2.67,0.17,5.86,234,0.0,25,1,4.9,0,2
R01123,0,1,0.0,1,4,5,10,449.73,17.99,25,51.43,5,5,4,4.67,25.72,16.21,1.08,0.16,0.4,0.28,0.08,0,4.276,8.0,8.0,40.12,2.38,0.0,4.57,105,1.5,23,1,4.2,0,0
R01124,0,14,999.0,0,3,3,4,350.01,17.5,20,89.268,3,4,3,3.33,34.05,14.33,1.14,0.25,0.25,0.4,0.25,0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,621,3.0,19,1,4.2,0,0
R01125,0,17,0.0,0,2,2,3,311.39,18.32,17,86.025,2,3,2,2.33,28.0,13.44,1.24,0.47,0.18,0.29,0.18,0,3.971,2.0,2.0,61.5,3.0,0.0,5.22,403,2.0,16,0,4.3,0,2
R01126,0,14,0.0,0,1,3,4,408.78,18.58,22,20.07,3,2,4,3.0,31.18,16.09,1.05,0.41,0.18,0.23,0.05,0,4.205,6.0,6.0,84.0,1.67,0.0,4.95,339,-0.33,21,0,4.6,0,0
R01127,0,5,0.0,1,2,4,7,291.67,15.35,19,31.215000000000003,4,3,1,2.67,32.95,13.95,1.06,0.32,0.42,0.32,0.05,0,4.211,5.0,5.0,103.6,2.6,0.4,5.6,302,0.0,18,0,5.0,0,1
R01128,0,1,0.0,1,1,3,7,334.85,17.62,19,30.375,5,2,2,3.0,26.32,15.24,1.1,0.26,0.32,0.32,0.11,0,4.042,3.0,3.0,53.0,2.67,0.0,4.96,401,-0.33,19,1,4.6,1,2
